ESTACION,NO2,FECHA_HORA,LONGITUD,LATITUD
24,5.0,2023-04-30 14:00:00,-3.7473445,40.4193577
27,5.0,2023-04-01 14:00:00,-3.5800258,40.4769179
27,11.0,2023-04-02 14:00:00,-3.5800258,40.4769179
27,19.0,2023-04-03 14:00:00,-3.5800258,40.4769179
27,16.0,2023-04-04 14:00:00,-3.5800258,40.4769179
27,17.0,2023-04-05 14:00:00,-3.5800258,40.4769179
27,10.0,2023-04-06 14:00:00,-3.5800258,40.4769179
27,13.0,2023-04-07 14:00:00,-3.5800258,40.4769179
27,13.0,2023-04-08 14:00:00,-3.5800258,40.4769179
27,26.0,2023-04-09 14:00:00,-3.5800258,40.4769179
27,69.0,2023-04-10 14:00:00,-3.5800258,40.4769179
27,21.0,2023-04-11 14:00:00,-3.5800258,40.4769179
27,6.0,2023-04-12 14:00:00,-3.5800258,40.4769179
27,6.0,2023-04-13 14:00:00,-3.5800258,40.4769179
27,6.0,2023-04-14 14:00:00,-3.5800258,40.4769179
27,12.0,2023-04-15 14:00:00,-3.5800258,40.4769179
27,6.0,2023-04-16 14:00:00,-3.5800258,40.4769179
27,12.0,2023-04-17 14:00:00,-3.5800258,40.4769179
27,15.0,2023-04-18 14:00:00,-3.5800258,40.4769179
27,15.0,2023-04-19 14:00:00,-3.5800258,40.4769179
27,32.0,2023-04-20 14:00:00,-3.5800258,40.4769179
27,23.0,2023-04-21 14:00:00,-3.5800258,40.4769179
27,8.0,2023-04-22 14:00:00,-3.5800258,40.4769179
27,9.0,2023-04-23 14:00:00,-3.5800258,40.4769179
27,19.0,2023-04-24 14:00:00,-3.5800258,40.4769179
27,16.0,2023-04-25 14:00:00,-3.5800258,40.4769179
27,24.0,2023-04-26 14:00:00,-3.5800258,40.4769179
27,37.0,2023-04-27 14:00:00,-3.5800258,40.4769179
27,23.0,2023-04-28 14:00:00,-3.5800258,40.4769179
27,22.0,2023-04-29 14:00:00,-3.5800258,40.4769179
27,10.0,2023-04-30 14:00:00,-3.5800258,40.4769179
35,38.0,2023-04-01 14:00:00,-3.7031662,40.4192091
35,31.0,2023-04-02 14:00:00,-3.7031662,40.4192091
35,56.0,2023-04-03 14:00:00,-3.7031662,40.4192091
35,44.0,2023-04-04 14:00:00,-3.7031662,40.4192091
35,46.0,2023-04-05 14:00:00,-3.7031662,40.4192091
35,41.0,2023-04-06 14:00:00,-3.7031662,40.4192091
35,36.0,2023-04-07 14:00:00,-3.7031662,40.4192091
35,25.0,2023-04-08 14:00:00,-3.7031662,40.4192091
35,28.0,2023-04-09 14:00:00,-3.7031662,40.4192091
35,48.0,2023-04-10 14:00:00,-3.7031662,40.4192091
35,39.0,2023-04-11 14:00:00,-3.7031662,40.4192091
35,40.0,2023-04-12 14:00:00,-3.7031662,40.4192091
35,50.0,2023-04-13 14:00:00,-3.7031662,40.4192091
35,34.0,2023-04-14 14:00:00,-3.7031662,40.4192091
35,13.0,2023-04-15 14:00:00,-3.7031662,40.4192091
35,19.0,2023-04-16 14:00:00,-3.7031662,40.4192091
35,30.0,2023-04-17 14:00:00,-3.7031662,40.4192091
35,24.0,2023-04-18 14:00:00,-3.7031662,40.4192091
35,43.0,2023-04-19 14:00:00,-3.7031662,40.4192091
35,42.0,2023-04-20 14:00:00,-3.7031662,40.4192091
35,23.0,2023-04-21 14:00:00,-3.7031662,40.4192091
35,25.0,2023-04-22 14:00:00,-3.7031662,40.4192091
35,14.0,2023-04-23 14:00:00,-3.7031662,40.4192091
35,26.0,2023-04-24 14:00:00,-3.7031662,40.4192091
35,21.0,2023-04-25 14:00:00,-3.7031662,40.4192091
35,21.0,2023-04-26 14:00:00,-3.7031662,40.4192091
35,42.0,2023-04-27 14:00:00,-3.7031662,40.4192091
35,42.0,2023-04-28 14:00:00,-3.7031662,40.4192091
35,28.0,2023-04-29 14:00:00,-3.7031662,40.4192091
35,14.0,2023-04-30 14:00:00,-3.7031662,40.4192091
36,14.0,2023-04-01 14:00:00,-3.6453104,40.4079517
36,7.0,2023-04-02 14:00:00,-3.6453104,40.4079517
36,35.0,2023-04-03 14:00:00,-3.6453104,40.4079517
36,9.0,2023-04-04 14:00:00,-3.6453104,40.4079517
36,18.0,2023-04-05 14:00:00,-3.6453104,40.4079517
36,13.0,2023-04-06 14:00:00,-3.6453104,40.4079517
36,17.0,2023-04-07 14:00:00,-3.6453104,40.4079517
36,22.0,2023-04-08 14:00:00,-3.6453104,40.4079517
36,26.0,2023-04-09 14:00:00,-3.6453104,40.4079517
36,48.0,2023-04-10 14:00:00,-3.6453104,40.4079517
36,29.0,2023-04-11 14:00:00,-3.6453104,40.4079517
36,12.0,2023-04-12 14:00:00,-3.6453104,40.4079517
36,11.0,2023-04-13 14:00:00,-3.6453104,40.4079517
36,15.0,2023-04-14 14:00:00,-3.6453104,40.4079517
36,19.0,2023-04-15 14:00:00,-3.6453104,40.4079517
36,8.0,2023-04-16 14:00:00,-3.6453104,40.4079517
36,14.0,2023-04-17 14:00:00,-3.6453104,40.4079517
36,20.0,2023-04-18 14:00:00,-3.6453104,40.4079517
36,18.0,2023-04-19 14:00:00,-3.6453104,40.4079517
36,28.0,2023-04-20 14:00:00,-3.6453104,40.4079517
36,16.0,2023-04-21 14:00:00,-3.6453104,40.4079517
36,9.0,2023-04-22 14:00:00,-3.6453104,40.4079517
36,10.0,2023-04-23 14:00:00,-3.6453104,40.4079517
36,17.0,2023-04-24 14:00:00,-3.6453104,40.4079517
36,12.0,2023-04-25 14:00:00,-3.6453104,40.4079517
36,16.0,2023-04-26 14:00:00,-3.6453104,40.4079517
36,41.0,2023-04-27 14:00:00,-3.6453104,40.4079517
36,32.0,2023-04-28 14:00:00,-3.6453104,40.4079517
36,26.0,2023-04-29 14:00:00,-3.6453104,40.4079517
36,9.0,2023-04-30 14:00:00,-3.6453104,40.4079517
38,9.0,2023-04-01 14:00:00,-3.7071303,40.4455439
38,7.0,2023-04-02 14:00:00,-3.7071303,40.4455439
38,30.0,2023-04-03 14:00:00,-3.7071303,40.4455439
38,12.0,2023-04-04 14:00:00,-3.7071303,40.4455439
38,15.0,2023-04-05 14:00:00,-3.7071303,40.4455439
38,13.0,2023-04-06 14:00:00,-3.7071303,40.4455439
38,17.0,2023-04-07 14:00:00,-3.7071303,40.4455439
38,14.0,2023-04-08 14:00:00,-3.7071303,40.4455439
38,20.0,2023-04-09 14:00:00,-3.7071303,40.4455439
38,12.0,2023-04-10 14:00:00,-3.7071303,40.4455439
38,19.0,2023-04-11 14:00:00,-3.7071303,40.4455439
38,10.0,2023-04-12 14:00:00,-3.7071303,40.4455439
38,8.0,2023-04-13 14:00:00,-3.7071303,40.4455439
38,9.0,2023-04-14 14:00:00,-3.7071303,40.4455439
38,15.0,2023-04-15 14:00:00,-3.7071303,40.4455439
38,13.0,2023-04-16 14:00:00,-3.7071303,40.4455439
38,17.0,2023-04-17 14:00:00,-3.7071303,40.4455439
38,18.0,2023-04-18 14:00:00,-3.7071303,40.4455439
38,19.0,2023-04-19 14:00:00,-3.7071303,40.4455439
38,34.0,2023-04-20 14:00:00,-3.7071303,40.4455439
38,12.0,2023-04-21 14:00:00,-3.7071303,40.4455439
38,7.0,2023-04-22 14:00:00,-3.7071303,40.4455439
38,7.0,2023-04-23 14:00:00,-3.7071303,40.4455439
38,27.0,2023-04-24 14:00:00,-3.7071303,40.4455439
38,11.0,2023-04-25 14:00:00,-3.7071303,40.4455439
38,12.0,2023-04-26 14:00:00,-3.7071303,40.4455439
38,35.0,2023-04-27 14:00:00,-3.7071303,40.4455439
38,34.0,2023-04-28 14:00:00,-3.7071303,40.4455439
38,16.0,2023-04-29 14:00:00,-3.7071303,40.4455439
38,5.0,2023-04-30 14:00:00,-3.7071303,40.4455439
39,8.0,2023-04-01 14:00:00,-3.7115364,40.4782322
39,4.0,2023-04-02 14:00:00,-3.7115364,40.4782322
39,21.0,2023-04-03 14:00:00,-3.7115364,40.4782322
39,10.0,2023-04-04 14:00:00,-3.7115364,40.4782322
39,12.0,2023-04-05 14:00:00,-3.7115364,40.4782322
39,15.0,2023-04-06 14:00:00,-3.7115364,40.4782322
39,16.0,2023-04-07 14:00:00,-3.7115364,40.4782322
39,16.0,2023-04-08 14:00:00,-3.7115364,40.4782322
39,24.0,2023-04-09 14:00:00,-3.7115364,40.4782322
39,11.0,2023-04-10 14:00:00,-3.7115364,40.4782322
39,20.0,2023-04-11 14:00:00,-3.7115364,40.4782322
39,12.0,2023-04-12 14:00:00,-3.7115364,40.4782322
39,8.0,2023-04-13 14:00:00,-3.7115364,40.4782322
39,11.0,2023-04-14 14:00:00,-3.7115364,40.4782322
39,18.0,2023-04-15 14:00:00,-3.7115364,40.4782322
39,9.0,2023-04-16 14:00:00,-3.7115364,40.4782322
39,14.0,2023-04-17 14:00:00,-3.7115364,40.4782322
39,16.0,2023-04-18 14:00:00,-3.7115364,40.4782322
39,23.0,2023-04-19 14:00:00,-3.7115364,40.4782322
39,31.0,2023-04-20 14:00:00,-3.7115364,40.4782322
39,14.0,2023-04-21 14:00:00,-3.7115364,40.4782322
39,8.0,2023-04-22 14:00:00,-3.7115364,40.4782322
39,7.0,2023-04-23 14:00:00,-3.7115364,40.4782322
39,10.0,2023-04-24 14:00:00,-3.7115364,40.4782322
39,11.0,2023-04-25 14:00:00,-3.7115364,40.4782322
39,14.0,2023-04-26 14:00:00,-3.7115364,40.4782322
39,31.0,2023-04-27 14:00:00,-3.7115364,40.4782322
39,36.0,2023-04-28 14:00:00,-3.7115364,40.4782322
39,20.0,2023-04-29 14:00:00,-3.7115364,40.4782322
39,5.0,2023-04-30 14:00:00,-3.7115364,40.4782322
40,7.0,2023-04-01 14:00:00,-3.6515286,40.3881478
40,8.0,2023-04-02 14:00:00,-3.6515286,40.3881478
40,30.0,2023-04-03 14:00:00,-3.6515286,40.3881478
40,8.0,2023-04-04 14:00:00,-3.6515286,40.3881478
40,18.0,2023-04-05 14:00:00,-3.6515286,40.3881478
40,12.0,2023-04-06 14:00:00,-3.6515286,40.3881478
40,14.0,2023-04-07 14:00:00,-3.6515286,40.3881478
40,16.0,2023-04-08 14:00:00,-3.6515286,40.3881478
40,19.0,2023-04-09 14:00:00,-3.6515286,40.3881478
40,19.0,2023-04-10 14:00:00,-3.6515286,40.3881478
40,23.0,2023-04-11 14:00:00,-3.6515286,40.3881478
40,11.0,2023-04-12 14:00:00,-3.6515286,40.3881478
40,11.0,2023-04-13 14:00:00,-3.6515286,40.3881478
40,21.0,2023-04-14 14:00:00,-3.6515286,40.3881478
40,15.0,2023-04-15 14:00:00,-3.6515286,40.3881478
40,8.0,2023-04-16 14:00:00,-3.6515286,40.3881478
40,14.0,2023-04-17 14:00:00,-3.6515286,40.3881478
40,18.0,2023-04-18 14:00:00,-3.6515286,40.3881478
40,16.0,2023-04-19 14:00:00,-3.6515286,40.3881478
40,19.0,2023-04-20 14:00:00,-3.6515286,40.3881478
40,16.0,2023-04-21 14:00:00,-3.6515286,40.3881478
40,10.0,2023-04-22 14:00:00,-3.6515286,40.3881478
40,9.0,2023-04-23 14:00:00,-3.6515286,40.3881478
40,17.0,2023-04-24 14:00:00,-3.6515286,40.3881478
40,51.0,2023-04-25 14:00:00,-3.6515286,40.3881478
40,18.0,2023-04-26 14:00:00,-3.6515286,40.3881478
40,31.0,2023-04-27 14:00:00,-3.6515286,40.3881478
40,28.0,2023-04-28 14:00:00,-3.6515286,40.3881478
40,25.0,2023-04-29 14:00:00,-3.6515286,40.3881478
40,7.0,2023-04-30 14:00:00,-3.6515286,40.3881478
47,10.0,2023-04-01 14:00:00,-3.6868138,40.3980991
47,6.0,2023-04-02 14:00:00,-3.6868138,40.3980991
47,36.0,2023-04-03 14:00:00,-3.6868138,40.3980991
47,13.0,2023-04-04 14:00:00,-3.6868138,40.3980991
47,16.0,2023-04-05 14:00:00,-3.6868138,40.3980991
47,11.0,2023-04-06 14:00:00,-3.6868138,40.3980991
47,15.0,2023-04-07 14:00:00,-3.6868138,40.3980991
47,18.0,2023-04-08 14:00:00,-3.6868138,40.3980991
47,21.0,2023-04-09 14:00:00,-3.6868138,40.3980991
47,11.0,2023-04-10 14:00:00,-3.6868138,40.3980991
47,18.0,2023-04-11 14:00:00,-3.6868138,40.3980991
47,9.0,2023-04-12 14:00:00,-3.6868138,40.3980991
47,6.0,2023-04-13 14:00:00,-3.6868138,40.3980991
47,6.0,2023-04-14 14:00:00,-3.6868138,40.3980991
47,8.0,2023-04-15 14:00:00,-3.6868138,40.3980991
47,10.0,2023-04-16 14:00:00,-3.6868138,40.3980991
47,14.0,2023-04-17 14:00:00,-3.6868138,40.3980991
47,20.0,2023-04-18 14:00:00,-3.6868138,40.3980991
47,13.0,2023-04-19 14:00:00,-3.6868138,40.3980991
47,22.0,2023-04-20 14:00:00,-3.6868138,40.3980991
47,8.0,2023-04-21 14:00:00,-3.6868138,40.3980991
47,6.0,2023-04-22 14:00:00,-3.6868138,40.3980991
47,6.0,2023-04-23 14:00:00,-3.6868138,40.3980991
47,11.0,2023-04-24 14:00:00,-3.6868138,40.3980991
47,6.0,2023-04-25 14:00:00,-3.6868138,40.3980991
47,43.0,2023-04-26 14:00:00,-3.6868138,40.3980991
47,35.0,2023-04-27 14:00:00,-3.6868138,40.3980991
47,23.0,2023-04-28 14:00:00,-3.6868138,40.3980991
47,18.0,2023-04-29 14:00:00,-3.6868138,40.3980991
47,7.0,2023-04-30 14:00:00,-3.6868138,40.3980991
48,11.0,2023-04-01 14:00:00,-3.6903729,40.4398904
48,7.0,2023-04-02 14:00:00,-3.6903729,40.4398904
48,39.0,2023-04-03 14:00:00,-3.6903729,40.4398904
48,8.0,2023-04-04 14:00:00,-3.6903729,40.4398904
48,14.0,2023-04-05 14:00:00,-3.6903729,40.4398904
48,14.0,2023-04-06 14:00:00,-3.6903729,40.4398904
48,20.0,2023-04-07 14:00:00,-3.6903729,40.4398904
48,20.0,2023-04-08 14:00:00,-3.6903729,40.4398904
48,27.0,2023-04-09 14:00:00,-3.6903729,40.4398904
48,16.0,2023-04-10 14:00:00,-3.6903729,40.4398904
48,27.0,2023-04-11 14:00:00,-3.6903729,40.4398904
48,18.0,2023-04-12 14:00:00,-3.6903729,40.4398904
48,14.0,2023-04-13 14:00:00,-3.6903729,40.4398904
48,15.0,2023-04-14 14:00:00,-3.6903729,40.4398904
48,17.0,2023-04-15 14:00:00,-3.6903729,40.4398904
48,11.0,2023-04-16 14:00:00,-3.6903729,40.4398904
48,17.0,2023-04-17 14:00:00,-3.6903729,40.4398904
48,15.0,2023-04-18 14:00:00,-3.6903729,40.4398904
48,23.0,2023-04-19 14:00:00,-3.6903729,40.4398904
48,41.0,2023-04-20 14:00:00,-3.6903729,40.4398904
48,20.0,2023-04-21 14:00:00,-3.6903729,40.4398904
48,11.0,2023-04-22 14:00:00,-3.6903729,40.4398904
48,8.0,2023-04-23 14:00:00,-3.6903729,40.4398904
48,16.0,2023-04-24 14:00:00,-3.6903729,40.4398904
48,14.0,2023-04-25 14:00:00,-3.6903729,40.4398904
48,21.0,2023-04-26 14:00:00,-3.6903729,40.4398904
48,44.0,2023-04-27 14:00:00,-3.6903729,40.4398904
48,46.0,2023-04-28 14:00:00,-3.6903729,40.4398904
48,21.0,2023-04-29 14:00:00,-3.6903729,40.4398904
48,7.0,2023-04-30 14:00:00,-3.6903729,40.4398904
49,4.0,2023-04-01 14:00:00,-3.6824999,40.4144444
49,3.0,2023-04-02 14:00:00,-3.6824999,40.4144444
49,35.0,2023-04-03 14:00:00,-3.6824999,40.4144444
49,8.0,2023-04-04 14:00:00,-3.6824999,40.4144444
49,12.0,2023-04-05 14:00:00,-3.6824999,40.4144444
49,10.0,2023-04-06 14:00:00,-3.6824999,40.4144444
49,14.0,2023-04-07 14:00:00,-3.6824999,40.4144444
49,14.0,2023-04-08 14:00:00,-3.6824999,40.4144444
49,19.0,2023-04-09 14:00:00,-3.6824999,40.4144444
49,11.0,2023-04-10 14:00:00,-3.6824999,40.4144444
49,18.0,2023-04-11 14:00:00,-3.6824999,40.4144444
49,5.0,2023-04-12 14:00:00,-3.6824999,40.4144444
49,6.0,2023-04-13 14:00:00,-3.6824999,40.4144444
49,5.0,2023-04-14 14:00:00,-3.6824999,40.4144444
49,10.0,2023-04-15 14:00:00,-3.6824999,40.4144444
49,9.0,2023-04-16 14:00:00,-3.6824999,40.4144444
49,11.0,2023-04-17 14:00:00,-3.6824999,40.4144444
49,12.0,2023-04-18 14:00:00,-3.6824999,40.4144444
49,13.0,2023-04-19 14:00:00,-3.6824999,40.4144444
49,25.0,2023-04-20 14:00:00,-3.6824999,40.4144444
49,7.0,2023-04-21 14:00:00,-3.6824999,40.4144444
49,4.0,2023-04-22 14:00:00,-3.6824999,40.4144444
49,5.0,2023-04-23 14:00:00,-3.6824999,40.4144444
49,8.0,2023-04-24 14:00:00,-3.6824999,40.4144444
49,21.0,2023-04-25 14:00:00,-3.6824999,40.4144444
49,8.0,2023-04-26 14:00:00,-3.6824999,40.4144444
49,35.0,2023-04-27 14:00:00,-3.6824999,40.4144444
49,23.0,2023-04-28 14:00:00,-3.6824999,40.4144444
49,0.0,2023-04-29 14:00:00,-3.6824999,40.4144444
49,7.0,2023-04-30 14:00:00,-3.6824999,40.4144444
50,17.0,2023-04-01 14:00:00,-3.6887449,40.4655841
50,15.0,2023-04-02 14:00:00,-3.6887449,40.4655841
50,39.0,2023-04-03 14:00:00,-3.6887449,40.4655841
50,10.0,2023-04-04 14:00:00,-3.6887449,40.4655841
50,10.0,2023-04-05 14:00:00,-3.6887449,40.4655841
50,11.0,2023-04-06 14:00:00,-3.6887449,40.4655841
50,17.0,2023-04-07 14:00:00,-3.6887449,40.4655841
50,16.0,2023-04-08 14:00:00,-3.6887449,40.4655841
50,28.0,2023-04-09 14:00:00,-3.6887449,40.4655841
50,23.0,2023-04-10 14:00:00,-3.6887449,40.4655841
50,28.0,2023-04-11 14:00:00,-3.6887449,40.4655841
50,25.0,2023-04-12 14:00:00,-3.6887449,40.4655841
50,21.0,2023-04-13 14:00:00,-3.6887449,40.4655841
50,23.0,2023-04-14 14:00:00,-3.6887449,40.4655841
50,21.0,2023-04-15 14:00:00,-3.6887449,40.4655841
50,13.0,2023-04-16 14:00:00,-3.6887449,40.4655841
50,16.0,2023-04-17 14:00:00,-3.6887449,40.4655841
50,16.0,2023-04-18 14:00:00,-3.6887449,40.4655841
50,20.0,2023-04-19 14:00:00,-3.6887449,40.4655841
50,35.0,2023-04-20 14:00:00,-3.6887449,40.4655841
50,24.0,2023-04-21 14:00:00,-3.6887449,40.4655841
50,17.0,2023-04-22 14:00:00,-3.6887449,40.4655841
50,12.0,2023-04-23 14:00:00,-3.6887449,40.4655841
50,24.0,2023-04-24 14:00:00,-3.6887449,40.4655841
50,20.0,2023-04-25 14:00:00,-3.6887449,40.4655841
50,25.0,2023-04-26 14:00:00,-3.6887449,40.4655841
50,38.0,2023-04-27 14:00:00,-3.6887449,40.4655841
50,44.0,2023-04-28 14:00:00,-3.6887449,40.4655841
50,30.0,2023-04-29 14:00:00,-3.6887449,40.4655841
50,9.0,2023-04-30 14:00:00,-3.6887449,40.4655841
54,4.0,2023-04-01 14:00:00,-3.6121394,40.3730118
54,7.0,2023-04-02 14:00:00,-3.6121394,40.3730118
54,25.0,2023-04-03 14:00:00,-3.6121394,40.3730118
54,12.0,2023-04-04 14:00:00,-3.6121394,40.3730118
54,17.0,2023-04-05 14:00:00,-3.6121394,40.3730118
54,10.0,2023-04-06 14:00:00,-3.6121394,40.3730118
54,9.0,2023-04-07 14:00:00,-3.6121394,40.3730118
54,14.0,2023-04-08 14:00:00,-3.6121394,40.3730118
54,10.0,2023-04-09 14:00:00,-3.6121394,40.3730118
54,19.0,2023-04-10 14:00:00,-3.6121394,40.3730118
54,12.0,2023-04-11 14:00:00,-3.6121394,40.3730118
54,8.0,2023-04-12 14:00:00,-3.6121394,40.3730118
54,5.0,2023-04-13 14:00:00,-3.6121394,40.3730118
54,6.0,2023-04-14 14:00:00,-3.6121394,40.3730118
54,9.0,2023-04-15 14:00:00,-3.6121394,40.3730118
54,9.0,2023-04-16 14:00:00,-3.6121394,40.3730118
54,11.0,2023-04-17 14:00:00,-3.6121394,40.3730118
54,17.0,2023-04-18 14:00:00,-3.6121394,40.3730118
54,11.0,2023-04-19 14:00:00,-3.6121394,40.3730118
54,12.0,2023-04-20 14:00:00,-3.6121394,40.3730118
54,14.0,2023-04-21 14:00:00,-3.6121394,40.3730118
54,8.0,2023-04-22 14:00:00,-3.6121394,40.3730118
54,7.0,2023-04-23 14:00:00,-3.6121394,40.3730118
54,13.0,2023-04-24 14:00:00,-3.6121394,40.3730118
54,12.0,2023-04-25 14:00:00,-3.6121394,40.3730118
54,9.0,2023-04-26 14:00:00,-3.6121394,40.3730118
54,16.0,2023-04-27 14:00:00,-3.6121394,40.3730118
54,14.0,2023-04-28 14:00:00,-3.6121394,40.3730118
54,17.0,2023-04-29 14:00:00,-3.6121394,40.3730118
54,6.0,2023-04-30 14:00:00,-3.6121394,40.3730118
55,5.0,2023-04-01 14:00:00,-3.5805649,40.4623628
55,8.0,2023-04-02 14:00:00,-3.5805649,40.4623628
55,22.0,2023-04-03 14:00:00,-3.5805649,40.4623628
55,9.0,2023-04-04 14:00:00,-3.5805649,40.4623628
55,10.0,2023-04-05 14:00:00,-3.5805649,40.4623628
55,11.0,2023-04-06 14:00:00,-3.5805649,40.4623628
55,6.0,2023-04-07 14:00:00,-3.5805649,40.4623628
55,9.0,2023-04-08 14:00:00,-3.5805649,40.4623628
55,21.0,2023-04-09 14:00:00,-3.5805649,40.4623628
55,49.0,2023-04-10 14:00:00,-3.5805649,40.4623628
55,17.0,2023-04-11 14:00:00,-3.5805649,40.4623628
55,5.0,2023-04-12 14:00:00,-3.5805649,40.4623628
55,4.0,2023-04-13 14:00:00,-3.5805649,40.4623628
55,6.0,2023-04-14 14:00:00,-3.5805649,40.4623628
55,9.0,2023-04-15 14:00:00,-3.5805649,40.4623628
55,4.0,2023-04-16 14:00:00,-3.5805649,40.4623628
55,8.0,2023-04-17 14:00:00,-3.5805649,40.4623628
55,9.0,2023-04-18 14:00:00,-3.5805649,40.4623628
55,10.0,2023-04-19 14:00:00,-3.5805649,40.4623628
55,26.0,2023-04-20 14:00:00,-3.5805649,40.4623628
55,17.0,2023-04-21 14:00:00,-3.5805649,40.4623628
55,6.0,2023-04-22 14:00:00,-3.5805649,40.4623628
55,6.0,2023-04-23 14:00:00,-3.5805649,40.4623628
55,18.0,2023-04-24 14:00:00,-3.5805649,40.4623628
55,14.0,2023-04-25 14:00:00,-3.5805649,40.4623628
55,21.0,2023-04-26 14:00:00,-3.5805649,40.4623628
55,30.0,2023-04-27 14:00:00,-3.5805649,40.4623628
55,22.0,2023-04-28 14:00:00,-3.5805649,40.4623628
55,19.0,2023-04-29 14:00:00,-3.5805649,40.4623628
55,8.0,2023-04-30 14:00:00,-3.5805649,40.4623628
56,5.0,2023-04-01 14:00:00,-3.7187679,40.3850336
56,11.0,2023-04-02 14:00:00,-3.7187679,40.3850336
56,33.0,2023-04-03 14:00:00,-3.7187679,40.3850336
56,22.0,2023-04-04 14:00:00,-3.7187679,40.3850336
56,23.0,2023-04-05 14:00:00,-3.7187679,40.3850336
56,18.0,2023-04-06 14:00:00,-3.7187679,40.3850336
56,19.0,2023-04-07 14:00:00,-3.7187679,40.3850336
56,21.0,2023-04-08 14:00:00,-3.7187679,40.3850336
56,19.0,2023-04-09 14:00:00,-3.7187679,40.3850336
56,18.0,2023-04-10 14:00:00,-3.7187679,40.3850336
56,20.0,2023-04-11 14:00:00,-3.7187679,40.3850336
56,13.0,2023-04-12 14:00:00,-3.7187679,40.3850336
56,7.0,2023-04-13 14:00:00,-3.7187679,40.3850336
56,8.0,2023-04-14 14:00:00,-3.7187679,40.3850336
56,17.0,2023-04-15 14:00:00,-3.7187679,40.3850336
56,16.0,2023-04-16 14:00:00,-3.7187679,40.3850336
56,18.0,2023-04-17 14:00:00,-3.7187679,40.3850336
56,22.0,2023-04-18 14:00:00,-3.7187679,40.3850336
56,20.0,2023-04-19 14:00:00,-3.7187679,40.3850336
56,37.0,2023-04-20 14:00:00,-3.7187679,40.3850336
56,17.0,2023-04-21 14:00:00,-3.7187679,40.3850336
56,9.0,2023-04-22 14:00:00,-3.7187679,40.3850336
56,11.0,2023-04-23 14:00:00,-3.7187679,40.3850336
56,17.0,2023-04-24 14:00:00,-3.7187679,40.3850336
56,13.0,2023-04-25 14:00:00,-3.7187679,40.3850336
56,12.0,2023-04-26 14:00:00,-3.7187679,40.3850336
56,41.0,2023-04-27 14:00:00,-3.7187679,40.3850336
56,30.0,2023-04-28 14:00:00,-3.7187679,40.3850336
56,23.0,2023-04-29 14:00:00,-3.7187679,40.3850336
56,11.0,2023-04-30 14:00:00,-3.7187679,40.3850336
57,6.0,2023-04-01 14:00:00,-3.6605173,40.4942012
57,4.0,2023-04-02 14:00:00,-3.6605173,40.4942012
57,20.0,2023-04-03 14:00:00,-3.6605173,40.4942012
57,4.0,2023-04-04 14:00:00,-3.6605173,40.4942012
57,8.0,2023-04-05 14:00:00,-3.6605173,40.4942012
57,13.0,2023-04-06 14:00:00,-3.6605173,40.4942012
57,13.0,2023-04-07 14:00:00,-3.6605173,40.4942012
57,12.0,2023-04-08 14:00:00,-3.6605173,40.4942012
57,23.0,2023-04-09 14:00:00,-3.6605173,40.4942012
57,45.0,2023-04-10 14:00:00,-3.6605173,40.4942012
57,16.0,2023-04-11 14:00:00,-3.6605173,40.4942012
57,7.0,2023-04-12 14:00:00,-3.6605173,40.4942012
57,5.0,2023-04-13 14:00:00,-3.6605173,40.4942012
57,5.0,2023-04-14 14:00:00,-3.6605173,40.4942012
57,11.0,2023-04-15 14:00:00,-3.6605173,40.4942012
57,9.0,2023-04-16 14:00:00,-3.6605173,40.4942012
57,14.0,2023-04-17 14:00:00,-3.6605173,40.4942012
57,11.0,2023-04-18 14:00:00,-3.6605173,40.4942012
57,18.0,2023-04-19 14:00:00,-3.6605173,40.4942012
57,30.0,2023-04-20 14:00:00,-3.6605173,40.4942012
57,12.0,2023-04-21 14:00:00,-3.6605173,40.4942012
57,5.0,2023-04-22 14:00:00,-3.6605173,40.4942012
57,5.0,2023-04-23 14:00:00,-3.6605173,40.4942012
57,9.0,2023-04-24 14:00:00,-3.6605173,40.4942012
57,9.0,2023-04-25 14:00:00,-3.6605173,40.4942012
57,14.0,2023-04-26 14:00:00,-3.6605173,40.4942012
57,30.0,2023-04-27 14:00:00,-3.6605173,40.4942012
57,26.0,2023-04-28 14:00:00,-3.6605173,40.4942012
57,19.0,2023-04-29 14:00:00,-3.6605173,40.4942012
57,4.0,2023-04-30 14:00:00,-3.6605173,40.4942012
58,8.0,2023-04-01 14:00:00,-3.7746101,40.5180701
58,2.0,2023-04-02 14:00:00,-3.7746101,40.5180701
58,16.0,2023-04-03 14:00:00,-3.7746101,40.5180701
58,3.0,2023-04-04 14:00:00,-3.7746101,40.5180701
58,11.0,2023-04-05 14:00:00,-3.7746101,40.5180701
58,8.0,2023-04-06 14:00:00,-3.7746101,40.5180701
58,10.0,2023-04-07 14:00:00,-3.7746101,40.5180701
58,8.0,2023-04-08 14:00:00,-3.7746101,40.5180701
58,18.0,2023-04-09 14:00:00,-3.7746101,40.5180701
58,6.0,2023-04-10 14:00:00,-3.7746101,40.5180701
58,15.0,2023-04-11 14:00:00,-3.7746101,40.5180701
58,5.0,2023-04-12 14:00:00,-3.7746101,40.5180701
58,6.0,2023-04-13 14:00:00,-3.7746101,40.5180701
58,4.0,2023-04-14 14:00:00,-3.7746101,40.5180701
58,10.0,2023-04-15 14:00:00,-3.7746101,40.5180701
