ESTACION,NO2,FECHA_HORA,LONGITUD,LATITUD,h3
55,37.0,2023-04-29 13:00:00,-3.5805649,40.4623628,87390cb53ffffff
55,3.0,2023-04-30 13:00:00,-3.5805649,40.4623628,87390cb53ffffff
56,6.0,2023-04-01 13:00:00,-3.7187679,40.3850336,87390ca36ffffff
56,14.0,2023-04-02 13:00:00,-3.7187679,40.3850336,87390ca36ffffff
56,35.0,2023-04-03 13:00:00,-3.7187679,40.3850336,87390ca36ffffff
56,27.0,2023-04-04 13:00:00,-3.7187679,40.3850336,87390ca36ffffff
56,27.0,2023-04-05 13:00:00,-3.7187679,40.3850336,87390ca36ffffff
56,23.0,2023-04-06 13:00:00,-3.7187679,40.3850336,87390ca36ffffff
56,20.0,2023-04-07 13:00:00,-3.7187679,40.3850336,87390ca36ffffff
56,37.0,2023-04-08 13:00:00,-3.7187679,40.3850336,87390ca36ffffff
56,23.0,2023-04-09 13:00:00,-3.7187679,40.3850336,87390ca36ffffff
56,29.0,2023-04-10 13:00:00,-3.7187679,40.3850336,87390ca36ffffff
56,28.0,2023-04-11 13:00:00,-3.7187679,40.3850336,87390ca36ffffff
56,9.0,2023-04-12 13:00:00,-3.7187679,40.3850336,87390ca36ffffff
56,7.0,2023-04-13 13:00:00,-3.7187679,40.3850336,87390ca36ffffff
56,10.0,2023-04-14 13:00:00,-3.7187679,40.3850336,87390ca36ffffff
56,16.0,2023-04-15 13:00:00,-3.7187679,40.3850336,87390ca36ffffff
56,15.0,2023-04-16 13:00:00,-3.7187679,40.3850336,87390ca36ffffff
56,19.0,2023-04-17 13:00:00,-3.7187679,40.3850336,87390ca36ffffff
56,23.0,2023-04-18 13:00:00,-3.7187679,40.3850336,87390ca36ffffff
56,26.0,2023-04-19 13:00:00,-3.7187679,40.3850336,87390ca36ffffff
56,50.0,2023-04-20 13:00:00,-3.7187679,40.3850336,87390ca36ffffff
56,33.0,2023-04-21 13:00:00,-3.7187679,40.3850336,87390ca36ffffff
56,12.0,2023-04-22 13:00:00,-3.7187679,40.3850336,87390ca36ffffff
56,11.0,2023-04-23 13:00:00,-3.7187679,40.3850336,87390ca36ffffff
56,20.0,2023-04-24 13:00:00,-3.7187679,40.3850336,87390ca36ffffff
56,10.0,2023-04-25 13:00:00,-3.7187679,40.3850336,87390ca36ffffff
56,40.0,2023-04-26 13:00:00,-3.7187679,40.3850336,87390ca36ffffff
56,50.0,2023-04-27 13:00:00,-3.7187679,40.3850336,87390ca36ffffff
56,45.0,2023-04-28 13:00:00,-3.7187679,40.3850336,87390ca36ffffff
56,26.0,2023-04-29 13:00:00,-3.7187679,40.3850336,87390ca36ffffff
56,15.0,2023-04-30 13:00:00,-3.7187679,40.3850336,87390ca36ffffff
57,7.0,2023-04-01 13:00:00,-3.6605173,40.4942012,87390cb09ffffff
57,3.0,2023-04-02 13:00:00,-3.6605173,40.4942012,87390cb09ffffff
57,17.0,2023-04-03 13:00:00,-3.6605173,40.4942012,87390cb09ffffff
57,5.0,2023-04-04 13:00:00,-3.6605173,40.4942012,87390cb09ffffff
57,12.0,2023-04-05 13:00:00,-3.6605173,40.4942012,87390cb09ffffff
57,11.0,2023-04-06 13:00:00,-3.6605173,40.4942012,87390cb09ffffff
57,9.0,2023-04-07 13:00:00,-3.6605173,40.4942012,87390cb09ffffff
57,10.0,2023-04-08 13:00:00,-3.6605173,40.4942012,87390cb09ffffff
57,22.0,2023-04-09 13:00:00,-3.6605173,40.4942012,87390cb09ffffff
57,59.0,2023-04-10 13:00:00,-3.6605173,40.4942012,87390cb09ffffff
57,16.0,2023-04-11 13:00:00,-3.6605173,40.4942012,87390cb09ffffff
57,7.0,2023-04-12 13:00:00,-3.6605173,40.4942012,87390cb09ffffff
57,6.0,2023-04-13 13:00:00,-3.6605173,40.4942012,87390cb09ffffff
57,6.0,2023-04-14 13:00:00,-3.6605173,40.4942012,87390cb09ffffff
57,10.0,2023-04-15 13:00:00,-3.6605173,40.4942012,87390cb09ffffff
57,7.0,2023-04-16 13:00:00,-3.6605173,40.4942012,87390cb09ffffff
57,10.0,2023-04-17 13:00:00,-3.6605173,40.4942012,87390cb09ffffff
57,6.0,2023-04-18 13:00:00,-3.6605173,40.4942012,87390cb09ffffff
57,17.0,2023-04-19 13:00:00,-3.6605173,40.4942012,87390cb09ffffff
57,40.0,2023-04-20 13:00:00,-3.6605173,40.4942012,87390cb09ffffff
57,41.0,2023-04-21 13:00:00,-3.6605173,40.4942012,87390cb09ffffff
57,5.0,2023-04-22 13:00:00,-3.6605173,40.4942012,87390cb09ffffff
57,6.0,2023-04-23 13:00:00,-3.6605173,40.4942012,87390cb09ffffff
57,6.0,2023-04-24 13:00:00,-3.6605173,40.4942012,87390cb09ffffff
57,12.0,2023-04-25 13:00:00,-3.6605173,40.4942012,87390cb09ffffff
57,32.0,2023-04-26 13:00:00,-3.6605173,40.4942012,87390cb09ffffff
57,31.0,2023-04-27 13:00:00,-3.6605173,40.4942012,87390cb09ffffff
57,38.0,2023-04-28 13:00:00,-3.6605173,40.4942012,87390cb09ffffff
57,26.0,2023-04-29 13:00:00,-3.6605173,40.4942012,87390cb09ffffff
57,4.0,2023-04-30 13:00:00,-3.6605173,40.4942012,87390cb09ffffff
58,6.0,2023-04-01 13:00:00,-3.7746101,40.5180701,87390cb04ffffff
58,2.0,2023-04-02 13:00:00,-3.7746101,40.5180701,87390cb04ffffff
58,12.0,2023-04-03 13:00:00,-3.7746101,40.5180701,87390cb04ffffff
58,6.0,2023-04-04 13:00:00,-3.7746101,40.5180701,87390cb04ffffff
58,9.0,2023-04-05 13:00:00,-3.7746101,40.5180701,87390cb04ffffff
58,10.0,2023-04-06 13:00:00,-3.7746101,40.5180701,87390cb04ffffff
58,7.0,2023-04-07 13:00:00,-3.7746101,40.5180701,87390cb04ffffff
58,11.0,2023-04-08 13:00:00,-3.7746101,40.5180701,87390cb04ffffff
58,15.0,2023-04-09 13:00:00,-3.7746101,40.5180701,87390cb04ffffff
58,9.0,2023-04-10 13:00:00,-3.7746101,40.5180701,87390cb04ffffff
58,15.0,2023-04-11 13:00:00,-3.7746101,40.5180701,87390cb04ffffff
58,4.0,2023-04-12 13:00:00,-3.7746101,40.5180701,87390cb04ffffff
58,4.0,2023-04-13 13:00:00,-3.7746101,40.5180701,87390cb04ffffff
58,3.0,2023-04-14 13:00:00,-3.7746101,40.5180701,87390cb04ffffff
58,11.0,2023-04-15 13:00:00,-3.7746101,40.5180701,87390cb04ffffff
58,6.0,2023-04-16 13:00:00,-3.7746101,40.5180701,87390cb04ffffff
58,9.0,2023-04-17 13:00:00,-3.7746101,40.5180701,87390cb04ffffff
58,8.0,2023-04-18 13:00:00,-3.7746101,40.5180701,87390cb04ffffff
58,10.0,2023-04-19 13:00:00,-3.7746101,40.5180701,87390cb04ffffff
58,44.0,2023-04-20 13:00:00,-3.7746101,40.5180701,87390cb04ffffff
58,12.0,2023-04-21 13:00:00,-3.7746101,40.5180701,87390cb04ffffff
58,5.0,2023-04-22 13:00:00,-3.7746101,40.5180701,87390cb04ffffff
58,3.0,2023-04-23 13:00:00,-3.7746101,40.5180701,87390cb04ffffff
58,5.0,2023-04-24 13:00:00,-3.7746101,40.5180701,87390cb04ffffff
58,12.0,2023-04-25 13:00:00,-3.7746101,40.5180701,87390cb04ffffff
58,24.0,2023-04-26 13:00:00,-3.7746101,40.5180701,87390cb04ffffff
58,23.0,2023-04-27 13:00:00,-3.7746101,40.5180701,87390cb04ffffff
58,36.0,2023-04-28 13:00:00,-3.7746101,40.5180701,87390cb04ffffff
58,15.0,2023-04-29 13:00:00,-3.7746101,40.5180701,87390cb04ffffff
58,2.0,2023-04-30 13:00:00,-3.7746101,40.5180701,87390cb04ffffff
59,3.0,2023-04-01 13:00:00,-3.6163407,40.4607255,87390cb52ffffff
59,1.0,2023-04-02 13:00:00,-3.6163407,40.4607255,87390cb52ffffff
59,21.0,2023-04-03 13:00:00,-3.6163407,40.4607255,87390cb52ffffff
59,3.0,2023-04-04 13:00:00,-3.6163407,40.4607255,87390cb52ffffff
59,3.0,2023-04-05 13:00:00,-3.6163407,40.4607255,87390cb52ffffff
59,9.0,2023-04-06 13:00:00,-3.6163407,40.4607255,87390cb52ffffff
59,9.0,2023-04-07 13:00:00,-3.6163407,40.4607255,87390cb52ffffff
59,11.0,2023-04-08 13:00:00,-3.6163407,40.4607255,87390cb52ffffff
59,18.0,2023-04-09 13:00:00,-3.6163407,40.4607255,87390cb52ffffff
59,82.0,2023-04-10 13:00:00,-3.6163407,40.4607255,87390cb52ffffff
59,17.0,2023-04-11 13:00:00,-3.6163407,40.4607255,87390cb52ffffff
59,5.0,2023-04-12 13:00:00,-3.6163407,40.4607255,87390cb52ffffff
59,4.0,2023-04-13 13:00:00,-3.6163407,40.4607255,87390cb52ffffff
59,5.0,2023-04-14 13:00:00,-3.6163407,40.4607255,87390cb52ffffff
59,10.0,2023-04-15 13:00:00,-3.6163407,40.4607255,87390cb52ffffff
59,4.0,2023-04-16 13:00:00,-3.6163407,40.4607255,87390cb52ffffff
59,8.0,2023-04-17 13:00:00,-3.6163407,40.4607255,87390cb52ffffff
59,5.0,2023-04-18 13:00:00,-3.6163407,40.4607255,87390cb52ffffff
59,14.0,2023-04-19 13:00:00,-3.6163407,40.4607255,87390cb52ffffff
59,35.0,2023-04-20 13:00:00,-3.6163407,40.4607255,87390cb52ffffff
59,29.0,2023-04-21 13:00:00,-3.6163407,40.4607255,87390cb52ffffff
59,5.0,2023-04-22 13:00:00,-3.6163407,40.4607255,87390cb52ffffff
59,8.0,2023-04-23 13:00:00,-3.6163407,40.4607255,87390cb52ffffff
59,19.0,2023-04-24 13:00:00,-3.6163407,40.4607255,87390cb52ffffff
59,25.0,2023-04-25 13:00:00,-3.6163407,40.4607255,87390cb52ffffff
59,28.0,2023-04-26 13:00:00,-3.6163407,40.4607255,87390cb52ffffff
59,30.0,2023-04-27 13:00:00,-3.6163407,40.4607255,87390cb52ffffff
59,32.0,2023-04-28 13:00:00,-3.6163407,40.4607255,87390cb52ffffff
59,28.0,2023-04-29 13:00:00,-3.6163407,40.4607255,87390cb52ffffff
59,5.0,2023-04-30 13:00:00,-3.6163407,40.4607255,87390cb52ffffff
60,6.0,2023-04-01 13:00:00,-3.6897308,40.5005477,87390cb0cffffff
60,3.0,2023-04-02 13:00:00,-3.6897308,40.5005477,87390cb0cffffff
60,17.0,2023-04-03 13:00:00,-3.6897308,40.5005477,87390cb0cffffff
60,7.0,2023-04-04 13:00:00,-3.6897308,40.5005477,87390cb0cffffff
60,9.0,2023-04-05 13:00:00,-3.6897308,40.5005477,87390cb0cffffff
60,10.0,2023-04-06 13:00:00,-3.6897308,40.5005477,87390cb0cffffff
60,7.0,2023-04-07 13:00:00,-3.6897308,40.5005477,87390cb0cffffff
60,11.0,2023-04-08 13:00:00,-3.6897308,40.5005477,87390cb0cffffff
60,20.0,2023-04-09 13:00:00,-3.6897308,40.5005477,87390cb0cffffff
60,21.0,2023-04-10 13:00:00,-3.6897308,40.5005477,87390cb0cffffff
60,15.0,2023-04-11 13:00:00,-3.6897308,40.5005477,87390cb0cffffff
60,7.0,2023-04-12 13:00:00,-3.6897308,40.5005477,87390cb0cffffff
60,6.0,2023-04-13 13:00:00,-3.6897308,40.5005477,87390cb0cffffff
60,6.0,2023-04-14 13:00:00,-3.6897308,40.5005477,87390cb0cffffff
60,13.0,2023-04-15 13:00:00,-3.6897308,40.5005477,87390cb0cffffff
60,5.0,2023-04-16 13:00:00,-3.6897308,40.5005477,87390cb0cffffff
60,9.0,2023-04-17 13:00:00,-3.6897308,40.5005477,87390cb0cffffff
60,8.0,2023-04-18 13:00:00,-3.6897308,40.5005477,87390cb0cffffff
60,12.0,2023-04-19 13:00:00,-3.6897308,40.5005477,87390cb0cffffff
60,40.0,2023-04-20 13:00:00,-3.6897308,40.5005477,87390cb0cffffff
60,32.0,2023-04-21 13:00:00,-3.6897308,40.5005477,87390cb0cffffff
60,5.0,2023-04-22 13:00:00,-3.6897308,40.5005477,87390cb0cffffff
60,5.0,2023-04-23 13:00:00,-3.6897308,40.5005477,87390cb0cffffff
60,9.0,2023-04-24 13:00:00,-3.6897308,40.5005477,87390cb0cffffff
60,9.0,2023-04-25 13:00:00,-3.6897308,40.5005477,87390cb0cffffff
60,33.0,2023-04-26 13:00:00,-3.6897308,40.5005477,87390cb0cffffff
60,32.0,2023-04-27 13:00:00,-3.6897308,40.5005477,87390cb0cffffff
60,36.0,2023-04-28 13:00:00,-3.6897308,40.5005477,87390cb0cffffff
60,24.0,2023-04-29 13:00:00,-3.6897308,40.5005477,87390cb0cffffff
60,3.0,2023-04-30 13:00:00,-3.6897308,40.5005477,87390cb0cffffff
4,7.0,2023-04-01 14:00:00,-3.7122567,40.4238823,87390cb1bffffff
4,5.0,2023-04-02 14:00:00,-3.7122567,40.4238823,87390cb1bffffff
4,27.0,2023-04-03 14:00:00,-3.7122567,40.4238823,87390cb1bffffff
4,10.0,2023-04-04 14:00:00,-3.7122567,40.4238823,87390cb1bffffff
4,15.0,2023-04-05 14:00:00,-3.7122567,40.4238823,87390cb1bffffff
4,16.0,2023-04-06 14:00:00,-3.7122567,40.4238823,87390cb1bffffff
4,14.0,2023-04-07 14:00:00,-3.7122567,40.4238823,87390cb1bffffff
4,15.0,2023-04-08 14:00:00,-3.7122567,40.4238823,87390cb1bffffff
4,19.0,2023-04-09 14:00:00,-3.7122567,40.4238823,87390cb1bffffff
4,14.0,2023-04-10 14:00:00,-3.7122567,40.4238823,87390cb1bffffff
4,19.0,2023-04-11 14:00:00,-3.7122567,40.4238823,87390cb1bffffff
4,12.0,2023-04-12 14:00:00,-3.7122567,40.4238823,87390cb1bffffff
4,9.0,2023-04-13 14:00:00,-3.7122567,40.4238823,87390cb1bffffff
4,8.0,2023-04-14 14:00:00,-3.7122567,40.4238823,87390cb1bffffff
4,9.0,2023-04-15 14:00:00,-3.7122567,40.4238823,87390cb1bffffff
4,13.0,2023-04-16 14:00:00,-3.7122567,40.4238823,87390cb1bffffff
4,17.0,2023-04-17 14:00:00,-3.7122567,40.4238823,87390cb1bffffff
4,19.0,2023-04-18 14:00:00,-3.7122567,40.4238823,87390cb1bffffff
4,21.0,2023-04-19 14:00:00,-3.7122567,40.4238823,87390cb1bffffff
4,33.0,2023-04-20 14:00:00,-3.7122567,40.4238823,87390cb1bffffff
4,13.0,2023-04-21 14:00:00,-3.7122567,40.4238823,87390cb1bffffff
4,5.0,2023-04-22 14:00:00,-3.7122567,40.4238823,87390cb1bffffff
4,5.0,2023-04-23 14:00:00,-3.7122567,40.4238823,87390cb1bffffff
4,7.0,2023-04-24 14:00:00,-3.7122567,40.4238823,87390cb1bffffff
4,9.0,2023-04-25 14:00:00,-3.7122567,40.4238823,87390cb1bffffff
4,12.0,2023-04-26 14:00:00,-3.7122567,40.4238823,87390cb1bffffff
4,40.0,2023-04-27 14:00:00,-3.7122567,40.4238823,87390cb1bffffff
4,29.0,2023-04-28 14:00:00,-3.7122567,40.4238823,87390cb1bffffff
4,18.0,2023-04-29 14:00:00,-3.7122567,40.4238823,87390cb1bffffff
4,8.0,2023-04-30 14:00:00,-3.7122567,40.4238823,87390cb1bffffff
8,11.0,2023-04-01 14:00:00,-3.6823158,40.4215533,87390ca26ffffff
8,6.0,2023-04-02 14:00:00,-3.6823158,40.4215533,87390ca26ffffff
8,38.0,2023-04-03 14:00:00,-3.6823158,40.4215533,87390ca26ffffff
8,14.0,2023-04-04 14:00:00,-3.6823158,40.4215533,87390ca26ffffff
8,18.0,2023-04-05 14:00:00,-3.6823158,40.4215533,87390ca26ffffff
8,11.0,2023-04-06 14:00:00,-3.6823158,40.4215533,87390ca26ffffff
8,16.0,2023-04-07 14:00:00,-3.6823158,40.4215533,87390ca26ffffff
8,18.0,2023-04-08 14:00:00,-3.6823158,40.4215533,87390ca26ffffff
8,24.0,2023-04-09 14:00:00,-3.6823158,40.4215533,87390ca26ffffff
8,23.0,2023-04-10 14:00:00,-3.6823158,40.4215533,87390ca26ffffff
8,26.0,2023-04-11 14:00:00,-3.6823158,40.4215533,87390ca26ffffff
8,27.0,2023-04-12 14:00:00,-3.6823158,40.4215533,87390ca26ffffff
8,18.0,2023-04-13 14:00:00,-3.6823158,40.4215533,87390ca26ffffff
8,24.0,2023-04-14 14:00:00,-3.6823158,40.4215533,87390ca26ffffff
8,18.0,2023-04-15 14:00:00,-3.6823158,40.4215533,87390ca26ffffff
8,13.0,2023-04-16 14:00:00,-3.6823158,40.4215533,87390ca26ffffff
8,18.0,2023-04-17 14:00:00,-3.6823158,40.4215533,87390ca26ffffff
8,17.0,2023-04-18 14:00:00,-3.6823158,40.4215533,87390ca26ffffff
8,18.0,2023-04-19 14:00:00,-3.6823158,40.4215533,87390ca26ffffff
8,41.0,2023-04-20 14:00:00,-3.6823158,40.4215533,87390ca26ffffff
8,29.0,2023-04-21 14:00:00,-3.6823158,40.4215533,87390ca26ffffff
8,14.0,2023-04-22 14:00:00,-3.6823158,40.4215533,87390ca26ffffff
8,10.0,2023-04-23 14:00:00,-3.6823158,40.4215533,87390ca26ffffff
8,17.0,2023-04-24 14:00:00,-3.6823158,40.4215533,87390ca26ffffff
8,15.0,2023-04-25 14:00:00,-3.6823158,40.4215533,87390ca26ffffff
8,25.0,2023-04-26 14:00:00,-3.6823158,40.4215533,87390ca26ffffff
8,39.0,2023-04-27 14:00:00,-3.6823158,40.4215533,87390ca26ffffff
8,37.0,2023-04-28 14:00:00,-3.6823158,40.4215533,87390ca26ffffff
8,28.0,2023-04-29 14:00:00,-3.6823158,40.4215533,87390ca26ffffff
8,8.0,2023-04-30 14:00:00,-3.6823158,40.4215533,87390ca26ffffff
11,11.0,2023-04-01 14:00:00,-3.6773491,40.4514734,87390ca24ffffff
11,10.0,2023-04-02 14:00:00,-3.6773491,40.4514734,87390ca24ffffff
11,41.0,2023-04-03 14:00:00,-3.6773491,40.4514734,87390ca24ffffff
11,8.0,2023-04-04 14:00:00,-3.6773491,40.4514734,87390ca24ffffff
11,15.0,2023-04-05 14:00:00,-3.6773491,40.4514734,87390ca24ffffff
11,14.0,2023-04-06 14:00:00,-3.6773491,40.4514734,87390ca24ffffff
11,20.0,2023-04-07 14:00:00,-3.6773491,40.4514734,87390ca24ffffff
11,23.0,2023-04-08 14:00:00,-3.6773491,40.4514734,87390ca24ffffff
11,32.0,2023-04-09 14:00:00,-3.6773491,40.4514734,87390ca24ffffff
11,20.0,2023-04-10 14:00:00,-3.6773491,40.4514734,87390ca24ffffff
11,30.0,2023-04-11 14:00:00,-3.6773491,40.4514734,87390ca24ffffff
11,18.0,2023-04-12 14:00:00,-3.6773491,40.4514734,87390ca24ffffff
11,15.0,2023-04-13 14:00:00,-3.6773491,40.4514734,87390ca24ffffff
11,16.0,2023-04-14 14:00:00,-3.6773491,40.4514734,87390ca24ffffff
11,29.0,2023-04-15 14:00:00,-3.6773491,40.4514734,87390ca24ffffff
11,15.0,2023-04-16 14:00:00,-3.6773491,40.4514734,87390ca24ffffff
11,22.0,2023-04-17 14:00:00,-3.6773491,40.4514734,87390ca24ffffff
11,22.0,2023-04-18 14:00:00,-3.6773491,40.4514734,87390ca24ffffff
11,30.0,2023-04-19 14:00:00,-3.6773491,40.4514734,87390ca24ffffff
11,49.0,2023-04-20 14:00:00,-3.6773491,40.4514734,87390ca24ffffff
11,22.0,2023-04-21 14:00:00,-3.6773491,40.4514734,87390ca24ffffff
11,11.0,2023-04-22 14:00:00,-3.6773491,40.4514734,87390ca24ffffff
11,12.0,2023-04-23 14:00:00,-3.6773491,40.4514734,87390ca24ffffff
11,20.0,2023-04-24 14:00:00,-3.6773491,40.4514734,87390ca24ffffff
11,24.0,2023-04-25 14:00:00,-3.6773491,40.4514734,87390ca24ffffff
11,28.0,2023-04-26 14:00:00,-3.6773491,40.4514734,87390ca24ffffff
11,48.0,2023-04-27 14:00:00,-3.6773491,40.4514734,87390ca24ffffff
11,54.0,2023-04-28 14:00:00,-3.6773491,40.4514734,87390ca24ffffff
11,23.0,2023-04-29 14:00:00,-3.6773491,40.4514734,87390ca24ffffff
11,8.0,2023-04-30 14:00:00,-3.6773491,40.4514734,87390ca24ffffff
16,8.0,2023-04-01 14:00:00,-3.6392422,40.4400457,87390ca25ffffff
16,4.0,2023-04-02 14:00:00,-3.6392422,40.4400457,87390ca25ffffff
16,24.0,2023-04-03 14:00:00,-3.6392422,40.4400457,87390ca25ffffff
16,8.0,2023-04-04 14:00:00,-3.6392422,40.4400457,87390ca25ffffff
16,9.0,2023-04-05 14:00:00,-3.6392422,40.4400457,87390ca25ffffff
16,9.0,2023-04-06 14:00:00,-3.6392422,40.4400457,87390ca25ffffff
16,12.0,2023-04-07 14:00:00,-3.6392422,40.4400457,87390ca25ffffff
16,17.0,2023-04-08 14:00:00,-3.6392422,40.4400457,87390ca25ffffff
16,23.0,2023-04-09 14:00:00,-3.6392422,40.4400457,87390ca25ffffff
16,36.0,2023-04-10 14:00:00,-3.6392422,40.4400457,87390ca25ffffff
16,21.0,2023-04-11 14:00:00,-3.6392422,40.4400457,87390ca25ffffff
16,10.0,2023-04-12 14:00:00,-3.6392422,40.4400457,87390ca25ffffff
16,8.0,2023-04-13 14:00:00,-3.6392422,40.4400457,87390ca25ffffff
16,10.0,2023-04-14 14:00:00,-3.6392422,40.4400457,87390ca25ffffff
16,13.0,2023-04-15 14:00:00,-3.6392422,40.4400457,87390ca25ffffff
16,8.0,2023-04-16 14:00:00,-3.6392422,40.4400457,87390ca25ffffff
16,12.0,2023-04-17 14:00:00,-3.6392422,40.4400457,87390ca25ffffff
16,11.0,2023-04-18 14:00:00,-3.6392422,40.4400457,87390ca25ffffff
16,12.0,2023-04-19 14:00:00,-3.6392422,40.4400457,87390ca25ffffff
16,30.0,2023-04-20 14:00:00,-3.6392422,40.4400457,87390ca25ffffff
16,18.0,2023-04-21 14:00:00,-3.6392422,40.4400457,87390ca25ffffff
16,8.0,2023-04-22 14:00:00,-3.6392422,40.4400457,87390ca25ffffff
16,9.0,2023-04-23 14:00:00,-3.6392422,40.4400457,87390ca25ffffff
16,16.0,2023-04-24 14:00:00,-3.6392422,40.4400457,87390ca25ffffff
16,12.0,2023-04-25 14:00:00,-3.6392422,40.4400457,87390ca25ffffff
16,22.0,2023-04-26 14:00:00,-3.6392422,40.4400457,87390ca25ffffff
16,34.0,2023-04-27 14:00:00,-3.6392422,40.4400457,87390ca25ffffff
16,32.0,2023-04-28 14:00:00,-3.6392422,40.4400457,87390ca25ffffff
16,20.0,2023-04-29 14:00:00,-3.6392422,40.4400457,87390ca25ffffff
16,7.0,2023-04-30 14:00:00,-3.6392422,40.4400457,87390ca25ffffff
17,12.0,2023-04-01 14:00:00,-3.7133167,40.347147,87390cb89ffffff
17,7.0,2023-04-02 14:00:00,-3.7133167,40.347147,87390cb89ffffff
17,34.0,2023-04-03 14:00:00,-3.7133167,40.347147,87390cb89ffffff
17,8.0,2023-04-04 14:00:00,-3.7133167,40.347147,87390cb89ffffff
17,18.0,2023-04-05 14:00:00,-3.7133167,40.347147,87390cb89ffffff
17,12.0,2023-04-06 14:00:00,-3.7133167,40.347147,87390cb89ffffff
17,14.0,2023-04-07 14:00:00,-3.7133167,40.347147,87390cb89ffffff
17,14.0,2023-04-08 14:00:00,-3.7133167,40.347147,87390cb89ffffff
17,13.0,2023-04-09 14:00:00,-3.7133167,40.347147,87390cb89ffffff
17,19.0,2023-04-10 14:00:00,-3.7133167,40.347147,87390cb89ffffff
17,19.0,2023-04-11 14:00:00,-3.7133167,40.347147,87390cb89ffffff
17,12.0,2023-04-12 14:00:00,-3.7133167,40.347147,87390cb89ffffff
17,10.0,2023-04-13 14:00:00,-3.7133167,40.347147,87390cb89ffffff
17,11.0,2023-04-14 14:00:00,-3.7133167,40.347147,87390cb89ffffff
17,13.0,2023-04-15 14:00:00,-3.7133167,40.347147,87390cb89ffffff
17,11.0,2023-04-16 14:00:00,-3.7133167,40.347147,87390cb89ffffff
17,16.0,2023-04-17 14:00:00,-3.7133167,40.347147,87390cb89ffffff
17,17.0,2023-04-18 14:00:00,-3.7133167,40.347147,87390cb89ffffff
17,10.0,2023-04-19 14:00:00,-3.7133167,40.347147,87390cb89ffffff
17,26.0,2023-04-20 14:00:00,-3.7133167,40.347147,87390cb89ffffff
17,15.0,2023-04-21 14:00:00,-3.7133167,40.347147,87390cb89ffffff
17,14.0,2023-04-22 14:00:00,-3.7133167,40.347147,87390cb89ffffff
17,8.0,2023-04-23 14:00:00,-3.7133167,40.347147,87390cb89ffffff
17,12.0,2023-04-24 14:00:00,-3.7133167,40.347147,87390cb89ffffff
17,12.0,2023-04-25 14:00:00,-3.7133167,40.347147,87390cb89ffffff
17,13.0,2023-04-26 14:00:00,-3.7133167,40.347147,87390cb89ffffff
17,34.0,2023-04-27 14:00:00,-3.7133167,40.347147,87390cb89ffffff
17,20.0,2023-04-28 14:00:00,-3.7133167,40.347147,87390cb89ffffff
17,30.0,2023-04-29 14:00:00,-3.7133167,40.347147,87390cb89ffffff
17,7.0,2023-04-30 14:00:00,-3.7133167,40.347147,87390cb89ffffff
18,8.0,2023-04-01 14:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,3.0,2023-04-02 14:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,27.0,2023-04-03 14:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,9.0,2023-04-04 14:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,14.0,2023-04-05 14:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,13.0,2023-04-06 14:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,15.0,2023-04-07 14:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,16.0,2023-04-08 14:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,17.0,2023-04-09 14:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,14.0,2023-04-10 14:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,17.0,2023-04-11 14:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,9.0,2023-04-12 14:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,7.0,2023-04-13 14:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,8.0,2023-04-14 14:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,10.0,2023-04-15 14:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,12.0,2023-04-16 14:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,16.0,2023-04-17 14:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,14.0,2023-04-18 14:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,15.0,2023-04-19 14:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,31.0,2023-04-20 14:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,11.0,2023-04-21 14:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,8.0,2023-04-22 14:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,9.0,2023-04-23 14:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,11.0,2023-04-24 14:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,7.0,2023-04-25 14:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,10.0,2023-04-26 14:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,34.0,2023-04-27 14:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,23.0,2023-04-28 14:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,19.0,2023-04-29 14:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,8.0,2023-04-30 14:00:00,-3.7318356,40.3947825,87390cba9ffffff
24,3.0,2023-04-01 14:00:00,-3.7473445,40.4193577,87390cbadffffff
