Codigo,Año,Mes,NO2,Estacion,Longitud,Latitud
36,2019,12,43.35,Moratalaz,-3.6453104,40.4079517
36,2020,1,49.87,Moratalaz,-3.6453104,40.4079517
36,2020,2,46.65,Moratalaz,-3.6453104,40.4079517
36,2020,3,25.84,Moratalaz,-3.6453104,40.4079517
36,2020,4,13.48,Moratalaz,-3.6453104,40.4079517
36,2020,5,14.1,Moratalaz,-3.6453104,40.4079517
36,2020,6,17.13,Moratalaz,-3.6453104,40.4079517
36,2020,7,20.39,Moratalaz,-3.6453104,40.4079517
36,2020,8,23.84,Moratalaz,-3.6453104,40.4079517
36,2020,9,28.58,Moratalaz,-3.6453104,40.4079517
36,2020,10,31.16,Moratalaz,-3.6453104,40.4079517
36,2020,11,41.97,Moratalaz,-3.6453104,40.4079517
36,2020,12,33.71,Moratalaz,-3.6453104,40.4079517
36,2021,1,47.58,Moratalaz,-3.6453104,40.4079517
36,2021,2,29.84,Moratalaz,-3.6453104,40.4079517
36,2021,3,30.29,Moratalaz,-3.6453104,40.4079517
36,2021,4,24.39,Moratalaz,-3.6453104,40.4079517
36,2021,5,20.16,Moratalaz,-3.6453104,40.4079517
36,2021,6,20.74,Moratalaz,-3.6453104,40.4079517
36,2021,7,21.48,Moratalaz,-3.6453104,40.4079517
36,2021,8,22.39,Moratalaz,-3.6453104,40.4079517
36,2021,9,28.71,Moratalaz,-3.6453104,40.4079517
36,2021,10,40.71,Moratalaz,-3.6453104,40.4079517
36,2021,11,38.0,Moratalaz,-3.6453104,40.4079517
36,2021,12,42.06,Moratalaz,-3.6453104,40.4079517
36,2022,1,47.32,Moratalaz,-3.6453104,40.4079517
36,2022,2,40.42,Moratalaz,-3.6453104,40.4079517
36,2022,3,27.81,Moratalaz,-3.6453104,40.4079517
36,2022,4,21.58,Moratalaz,-3.6453104,40.4079517
36,2022,5,20.77,Moratalaz,-3.6453104,40.4079517
36,2022,6,20.1,Moratalaz,-3.6453104,40.4079517
36,2022,7,21.84,Moratalaz,-3.6453104,40.4079517
36,2022,8,18.87,Moratalaz,-3.6453104,40.4079517
36,2022,9,12.9,Moratalaz,-3.6453104,40.4079517
36,2022,10,32.65,Moratalaz,-3.6453104,40.4079517
36,2022,11,30.65,Moratalaz,-3.6453104,40.4079517
36,2022,12,33.81,Moratalaz,-3.6453104,40.4079517
38,2013,1,52.9,Cuatro Caminos,-3.7071303,40.4455439
38,2013,2,43.45,Cuatro Caminos,-3.7071303,40.4455439
38,2013,3,34.94,Cuatro Caminos,-3.7071303,40.4455439
38,2013,4,35.61,Cuatro Caminos,-3.7071303,40.4455439
38,2013,5,34.87,Cuatro Caminos,-3.7071303,40.4455439
38,2013,6,32.29,Cuatro Caminos,-3.7071303,40.4455439
38,2013,7,38.03,Cuatro Caminos,-3.7071303,40.4455439
38,2013,8,29.23,Cuatro Caminos,-3.7071303,40.4455439
38,2013,9,44.77,Cuatro Caminos,-3.7071303,40.4455439
38,2013,10,48.94,Cuatro Caminos,-3.7071303,40.4455439
38,2013,11,47.35,Cuatro Caminos,-3.7071303,40.4455439
38,2013,12,66.87,Cuatro Caminos,-3.7071303,40.4455439
38,2014,1,45.48,Cuatro Caminos,-3.7071303,40.4455439
38,2014,2,36.39,Cuatro Caminos,-3.7071303,40.4455439
38,2014,3,46.71,Cuatro Caminos,-3.7071303,40.4455439
38,2014,4,35.35,Cuatro Caminos,-3.7071303,40.4455439
38,2014,5,34.23,Cuatro Caminos,-3.7071303,40.4455439
38,2014,6,33.61,Cuatro Caminos,-3.7071303,40.4455439
38,2014,7,33.23,Cuatro Caminos,-3.7071303,40.4455439
38,2014,8,25.39,Cuatro Caminos,-3.7071303,40.4455439
38,2014,9,37.19,Cuatro Caminos,-3.7071303,40.4455439
38,2014,10,53.06,Cuatro Caminos,-3.7071303,40.4455439
38,2014,11,46.19,Cuatro Caminos,-3.7071303,40.4455439
38,2014,12,66.81,Cuatro Caminos,-3.7071303,40.4455439
38,2015,1,70.42,Cuatro Caminos,-3.7071303,40.4455439
38,2015,2,35.65,Cuatro Caminos,-3.7071303,40.4455439
38,2015,3,47.71,Cuatro Caminos,-3.7071303,40.4455439
38,2015,4,29.71,Cuatro Caminos,-3.7071303,40.4455439
38,2015,5,32.26,Cuatro Caminos,-3.7071303,40.4455439
38,2015,6,34.0,Cuatro Caminos,-3.7071303,40.4455439
38,2015,7,35.35,Cuatro Caminos,-3.7071303,40.4455439
38,2015,8,24.68,Cuatro Caminos,-3.7071303,40.4455439
38,2015,9,36.81,Cuatro Caminos,-3.7071303,40.4455439
38,2015,10,46.1,Cuatro Caminos,-3.7071303,40.4455439
38,2015,11,63.65,Cuatro Caminos,-3.7071303,40.4455439
38,2015,12,72.94,Cuatro Caminos,-3.7071303,40.4455439
38,2016,1,44.77,Cuatro Caminos,-3.7071303,40.4455439
38,2016,2,36.65,Cuatro Caminos,-3.7071303,40.4455439
38,2016,3,37.74,Cuatro Caminos,-3.7071303,40.4455439
38,2016,4,33.87,Cuatro Caminos,-3.7071303,40.4455439
38,2016,5,32.68,Cuatro Caminos,-3.7071303,40.4455439
38,2016,6,32.61,Cuatro Caminos,-3.7071303,40.4455439
38,2016,7,35.71,Cuatro Caminos,-3.7071303,40.4455439
38,2016,8,28.39,Cuatro Caminos,-3.7071303,40.4455439
38,2016,9,44.94,Cuatro Caminos,-3.7071303,40.4455439
38,2016,10,55.52,Cuatro Caminos,-3.7071303,40.4455439
38,2016,11,53.03,Cuatro Caminos,-3.7071303,40.4455439
38,2016,12,66.52,Cuatro Caminos,-3.7071303,40.4455439
38,2017,1,59.9,Cuatro Caminos,-3.7071303,40.4455439
38,2017,2,41.45,Cuatro Caminos,-3.7071303,40.4455439
38,2017,3,43.58,Cuatro Caminos,-3.7071303,40.4455439
38,2017,4,33.16,Cuatro Caminos,-3.7071303,40.4455439
38,2017,5,33.55,Cuatro Caminos,-3.7071303,40.4455439
38,2017,6,34.55,Cuatro Caminos,-3.7071303,40.4455439
38,2017,7,33.97,Cuatro Caminos,-3.7071303,40.4455439
38,2017,8,26.32,Cuatro Caminos,-3.7071303,40.4455439
38,2017,9,42.23,Cuatro Caminos,-3.7071303,40.4455439
38,2017,10,59.68,Cuatro Caminos,-3.7071303,40.4455439
38,2017,11,71.03,Cuatro Caminos,-3.7071303,40.4455439
38,2017,12,60.03,Cuatro Caminos,-3.7071303,40.4455439
38,2018,1,54.13,Cuatro Caminos,-3.7071303,40.4455439
38,2018,2,49.19,Cuatro Caminos,-3.7071303,40.4455439
38,2018,3,31.87,Cuatro Caminos,-3.7071303,40.4455439
38,2018,4,34.03,Cuatro Caminos,-3.7071303,40.4455439
38,2018,5,36.58,Cuatro Caminos,-3.7071303,40.4455439
38,2018,6,31.29,Cuatro Caminos,-3.7071303,40.4455439
38,2018,7,30.0,Cuatro Caminos,-3.7071303,40.4455439
38,2018,8,28.71,Cuatro Caminos,-3.7071303,40.4455439
38,2018,9,40.9,Cuatro Caminos,-3.7071303,40.4455439
38,2018,10,46.29,Cuatro Caminos,-3.7071303,40.4455439
38,2018,11,41.06,Cuatro Caminos,-3.7071303,40.4455439
38,2018,12,65.06,Cuatro Caminos,-3.7071303,40.4455439
38,2019,1,62.19,Cuatro Caminos,-3.7071303,40.4455439
38,2019,2,53.61,Cuatro Caminos,-3.7071303,40.4455439
38,2019,3,38.03,Cuatro Caminos,-3.7071303,40.4455439
38,2019,4,28.39,Cuatro Caminos,-3.7071303,40.4455439
38,2019,5,25.94,Cuatro Caminos,-3.7071303,40.4455439
38,2019,6,24.55,Cuatro Caminos,-3.7071303,40.4455439
38,2019,7,22.1,Cuatro Caminos,-3.7071303,40.4455439
38,2019,8,21.16,Cuatro Caminos,-3.7071303,40.4455439
38,2019,9,35.84,Cuatro Caminos,-3.7071303,40.4455439
38,2019,10,47.06,Cuatro Caminos,-3.7071303,40.4455439
38,2019,11,28.26,Cuatro Caminos,-3.7071303,40.4455439
38,2019,12,45.87,Cuatro Caminos,-3.7071303,40.4455439
38,2020,1,53.87,Cuatro Caminos,-3.7071303,40.4455439
38,2020,2,45.0,Cuatro Caminos,-3.7071303,40.4455439
38,2020,3,24.13,Cuatro Caminos,-3.7071303,40.4455439
38,2020,4,11.77,Cuatro Caminos,-3.7071303,40.4455439
38,2020,5,13.13,Cuatro Caminos,-3.7071303,40.4455439
38,2020,6,16.87,Cuatro Caminos,-3.7071303,40.4455439
38,2020,7,21.94,Cuatro Caminos,-3.7071303,40.4455439
38,2020,8,19.9,Cuatro Caminos,-3.7071303,40.4455439
38,2020,9,28.68,Cuatro Caminos,-3.7071303,40.4455439
38,2020,10,34.06,Cuatro Caminos,-3.7071303,40.4455439
38,2020,11,51.81,Cuatro Caminos,-3.7071303,40.4455439
38,2020,12,35.94,Cuatro Caminos,-3.7071303,40.4455439
38,2021,1,53.97,Cuatro Caminos,-3.7071303,40.4455439
38,2021,2,32.19,Cuatro Caminos,-3.7071303,40.4455439
38,2021,3,34.16,Cuatro Caminos,-3.7071303,40.4455439
38,2021,4,26.68,Cuatro Caminos,-3.7071303,40.4455439
38,2021,5,22.71,Cuatro Caminos,-3.7071303,40.4455439
38,2021,6,23.23,Cuatro Caminos,-3.7071303,40.4455439
38,2021,7,22.97,Cuatro Caminos,-3.7071303,40.4455439
38,2021,8,19.74,Cuatro Caminos,-3.7071303,40.4455439
38,2021,9,28.0,Cuatro Caminos,-3.7071303,40.4455439
38,2021,10,40.52,Cuatro Caminos,-3.7071303,40.4455439
38,2021,11,39.81,Cuatro Caminos,-3.7071303,40.4455439
38,2021,12,41.32,Cuatro Caminos,-3.7071303,40.4455439
38,2022,1,48.52,Cuatro Caminos,-3.7071303,40.4455439
38,2022,2,39.29,Cuatro Caminos,-3.7071303,40.4455439
38,2022,3,30.35,Cuatro Caminos,-3.7071303,40.4455439
38,2022,4,22.19,Cuatro Caminos,-3.7071303,40.4455439
38,2022,5,22.06,Cuatro Caminos,-3.7071303,40.4455439
38,2022,6,20.23,Cuatro Caminos,-3.7071303,40.4455439
38,2022,7,20.94,Cuatro Caminos,-3.7071303,40.4455439
38,2022,8,19.74,Cuatro Caminos,-3.7071303,40.4455439
38,2022,9,22.23,Cuatro Caminos,-3.7071303,40.4455439
38,2022,10,36.97,Cuatro Caminos,-3.7071303,40.4455439
38,2022,11,29.03,Cuatro Caminos,-3.7071303,40.4455439
38,2022,12,38.0,Cuatro Caminos,-3.7071303,40.4455439
39,2013,1,54.32,Barrio del Pilar,-3.7115364,40.4782322
39,2013,2,38.87,Barrio del Pilar,-3.7115364,40.4782322
39,2013,3,33.45,Barrio del Pilar,-3.7115364,40.4782322
39,2013,4,28.94,Barrio del Pilar,-3.7115364,40.4782322
39,2013,5,27.48,Barrio del Pilar,-3.7115364,40.4782322
39,2013,6,26.61,Barrio del Pilar,-3.7115364,40.4782322
39,2013,7,38.52,Barrio del Pilar,-3.7115364,40.4782322
39,2013,8,31.84,Barrio del Pilar,-3.7115364,40.4782322
39,2013,9,40.55,Barrio del Pilar,-3.7115364,40.4782322
39,2013,10,47.87,Barrio del Pilar,-3.7115364,40.4782322
39,2013,11,42.87,Barrio del Pilar,-3.7115364,40.4782322
39,2013,12,70.84,Barrio del Pilar,-3.7115364,40.4782322
39,2014,1,44.03,Barrio del Pilar,-3.7115364,40.4782322
39,2014,2,36.13,Barrio del Pilar,-3.7115364,40.4782322
39,2014,3,44.68,Barrio del Pilar,-3.7115364,40.4782322
39,2014,4,33.13,Barrio del Pilar,-3.7115364,40.4782322
39,2014,5,27.45,Barrio del Pilar,-3.7115364,40.4782322
39,2014,6,27.42,Barrio del Pilar,-3.7115364,40.4782322
39,2014,7,30.06,Barrio del Pilar,-3.7115364,40.4782322
39,2014,8,25.42,Barrio del Pilar,-3.7115364,40.4782322
39,2014,9,36.32,Barrio del Pilar,-3.7115364,40.4782322
39,2014,10,53.61,Barrio del Pilar,-3.7115364,40.4782322
39,2014,11,44.87,Barrio del Pilar,-3.7115364,40.4782322
39,2014,12,74.68,Barrio del Pilar,-3.7115364,40.4782322
39,2015,1,88.55,Barrio del Pilar,-3.7115364,40.4782322
39,2015,2,33.35,Barrio del Pilar,-3.7115364,40.4782322
39,2015,3,41.58,Barrio del Pilar,-3.7115364,40.4782322
39,2015,4,27.74,Barrio del Pilar,-3.7115364,40.4782322
39,2015,5,28.58,Barrio del Pilar,-3.7115364,40.4782322
39,2015,6,30.19,Barrio del Pilar,-3.7115364,40.4782322
39,2015,7,34.1,Barrio del Pilar,-3.7115364,40.4782322
39,2015,8,27.52,Barrio del Pilar,-3.7115364,40.4782322
39,2015,9,35.94,Barrio del Pilar,-3.7115364,40.4782322
39,2015,10,43.84,Barrio del Pilar,-3.7115364,40.4782322
39,2015,11,61.74,Barrio del Pilar,-3.7115364,40.4782322
39,2015,12,72.9,Barrio del Pilar,-3.7115364,40.4782322
39,2016,1,43.26,Barrio del Pilar,-3.7115364,40.4782322
39,2016,2,33.68,Barrio del Pilar,-3.7115364,40.4782322
39,2016,3,34.32,Barrio del Pilar,-3.7115364,40.4782322
39,2016,4,31.19,Barrio del Pilar,-3.7115364,40.4782322
39,2016,5,30.32,Barrio del Pilar,-3.7115364,40.4782322
39,2016,6,28.26,Barrio del Pilar,-3.7115364,40.4782322
39,2016,7,32.23,Barrio del Pilar,-3.7115364,40.4782322
39,2016,8,30.06,Barrio del Pilar,-3.7115364,40.4782322
39,2016,9,43.77,Barrio del Pilar,-3.7115364,40.4782322
39,2016,10,53.23,Barrio del Pilar,-3.7115364,40.4782322
39,2016,11,49.13,Barrio del Pilar,-3.7115364,40.4782322
39,2016,12,60.9,Barrio del Pilar,-3.7115364,40.4782322
39,2017,1,55.58,Barrio del Pilar,-3.7115364,40.4782322
39,2017,2,38.35,Barrio del Pilar,-3.7115364,40.4782322
39,2017,3,42.39,Barrio del Pilar,-3.7115364,40.4782322
39,2017,4,30.1,Barrio del Pilar,-3.7115364,40.4782322
39,2017,5,30.29,Barrio del Pilar,-3.7115364,40.4782322
39,2017,6,31.23,Barrio del Pilar,-3.7115364,40.4782322
39,2017,7,32.71,Barrio del Pilar,-3.7115364,40.4782322
39,2017,8,22.71,Barrio del Pilar,-3.7115364,40.4782322
39,2017,9,39.84,Barrio del Pilar,-3.7115364,40.4782322
39,2017,10,59.29,Barrio del Pilar,-3.7115364,40.4782322
39,2017,11,65.48,Barrio del Pilar,-3.7115364,40.4782322
39,2017,12,59.58,Barrio del Pilar,-3.7115364,40.4782322
39,2018,1,52.87,Barrio del Pilar,-3.7115364,40.4782322
39,2018,2,42.13,Barrio del Pilar,-3.7115364,40.4782322
39,2018,3,30.52,Barrio del Pilar,-3.7115364,40.4782322
39,2018,4,30.77,Barrio del Pilar,-3.7115364,40.4782322
39,2018,5,27.74,Barrio del Pilar,-3.7115364,40.4782322
39,2018,6,25.84,Barrio del Pilar,-3.7115364,40.4782322
39,2018,7,27.35,Barrio del Pilar,-3.7115364,40.4782322
39,2018,8,29.0,Barrio del Pilar,-3.7115364,40.4782322
39,2018,9,35.65,Barrio del Pilar,-3.7115364,40.4782322
39,2018,10,45.61,Barrio del Pilar,-3.7115364,40.4782322
39,2018,11,44.03,Barrio del Pilar,-3.7115364,40.4782322
39,2018,12,64.35,Barrio del Pilar,-3.7115364,40.4782322
39,2019,1,63.35,Barrio del Pilar,-3.7115364,40.4782322
39,2019,2,56.19,Barrio del Pilar,-3.7115364,40.4782322
39,2019,3,37.48,Barrio del Pilar,-3.7115364,40.4782322
39,2019,4,24.74,Barrio del Pilar,-3.7115364,40.4782322
39,2019,5,19.48,Barrio del Pilar,-3.7115364,40.4782322
39,2019,6,24.39,Barrio del Pilar,-3.7115364,40.4782322
39,2019,7,25.48,Barrio del Pilar,-3.7115364,40.4782322
39,2019,8,24.87,Barrio del Pilar,-3.7115364,40.4782322
39,2019,9,29.48,Barrio del Pilar,-3.7115364,40.4782322
39,2019,10,47.29,Barrio del Pilar,-3.7115364,40.4782322
39,2019,11,26.26,Barrio del Pilar,-3.7115364,40.4782322
39,2019,12,42.77,Barrio del Pilar,-3.7115364,40.4782322
39,2020,1,49.1,Barrio del Pilar,-3.7115364,40.4782322
39,2020,2,44.81,Barrio del Pilar,-3.7115364,40.4782322
39,2020,3,23.0,Barrio del Pilar,-3.7115364,40.4782322
39,2020,4,11.55,Barrio del Pilar,-3.7115364,40.4782322
39,2020,5,12.45,Barrio del Pilar,-3.7115364,40.4782322
39,2020,6,15.35,Barrio del Pilar,-3.7115364,40.4782322
39,2020,7,20.74,Barrio del Pilar,-3.7115364,40.4782322
39,2020,8,23.32,Barrio del Pilar,-3.7115364,40.4782322
39,2020,9,28.35,Barrio del Pilar,-3.7115364,40.4782322
39,2020,10,28.87,Barrio del Pilar,-3.7115364,40.4782322
39,2020,11,36.16,Barrio del Pilar,-3.7115364,40.4782322
39,2020,12,30.23,Barrio del Pilar,-3.7115364,40.4782322
39,2021,1,45.74,Barrio del Pilar,-3.7115364,40.4782322
39,2021,2,26.97,Barrio del Pilar,-3.7115364,40.4782322
39,2021,3,25.35,Barrio del Pilar,-3.7115364,40.4782322
39,2021,4,21.23,Barrio del Pilar,-3.7115364,40.4782322
39,2021,5,18.0,Barrio del Pilar,-3.7115364,40.4782322
39,2021,6,18.45,Barrio del Pilar,-3.7115364,40.4782322
39,2021,7,20.58,Barrio del Pilar,-3.7115364,40.4782322
39,2021,8,21.19,Barrio del Pilar,-3.7115364,40.4782322
39,2021,9,27.29,Barrio del Pilar,-3.7115364,40.4782322
39,2021,10,38.52,Barrio del Pilar,-3.7115364,40.4782322
39,2021,11,35.39,Barrio del Pilar,-3.7115364,40.4782322
39,2021,12,40.74,Barrio del Pilar,-3.7115364,40.4782322
39,2022,1,47.0,Barrio del Pilar,-3.7115364,40.4782322
39,2022,2,38.55,Barrio del Pilar,-3.7115364,40.4782322
39,2022,3,24.97,Barrio del Pilar,-3.7115364,40.4782322
39,2022,4,18.19,Barrio del Pilar,-3.7115364,40.4782322
39,2022,5,17.77,Barrio del Pilar,-3.7115364,40.4782322
39,2022,6,17.68,Barrio del Pilar,-3.7115364,40.4782322
39,2022,7,20.9,Barrio del Pilar,-3.7115364,40.4782322
39,2022,8,19.03,Barrio del Pilar,-3.7115364,40.4782322
39,2022,9,20.61,Barrio del Pilar,-3.7115364,40.4782322
39,2022,10,40.48,Barrio del Pilar,-3.7115364,40.4782322
39,2022,11,28.84,Barrio del Pilar,-3.7115364,40.4782322
39,2022,12,36.19,Barrio del Pilar,-3.7115364,40.4782322
40,2013,1,47.84,Vallecas,-3.6515286,40.3881478
40,2013,2,35.61,Vallecas,-3.6515286,40.3881478
40,2013,3,27.9,Vallecas,-3.6515286,40.3881478
40,2013,4,26.52,Vallecas,-3.6515286,40.3881478
40,2013,5,26.87,Vallecas,-3.6515286,40.3881478
40,2013,6,21.94,Vallecas,-3.6515286,40.3881478
40,2013,7,23.65,Vallecas,-3.6515286,40.3881478
40,2013,8,22.42,Vallecas,-3.6515286,40.3881478
40,2013,9,32.87,Vallecas,-3.6515286,40.3881478
40,2013,10,43.32,Vallecas,-3.6515286,40.3881478
40,2013,11,39.81,Vallecas,-3.6515286,40.3881478
40,2013,12,58.16,Vallecas,-3.6515286,40.3881478
40,2014,1,44.29,Vallecas,-3.6515286,40.3881478
40,2014,2,40.1,Vallecas,-3.6515286,40.3881478
40,2014,3,47.68,Vallecas,-3.6515286,40.3881478
40,2014,4,39.45,Vallecas,-3.6515286,40.3881478
40,2014,5,34.29,Vallecas,-3.6515286,40.3881478
40,2014,6,32.65,Vallecas,-3.6515286,40.3881478
40,2014,7,35.29,Vallecas,-3.6515286,40.3881478
40,2014,8,30.45,Vallecas,-3.6515286,40.3881478
40,2014,9,42.48,Vallecas,-3.6515286,40.3881478
40,2014,10,53.45,Vallecas,-3.6515286,40.3881478
40,2014,11,40.52,Vallecas,-3.6515286,40.3881478
40,2014,12,60.16,Vallecas,-3.6515286,40.3881478
40,2015,1,63.13,Vallecas,-3.6515286,40.3881478
40,2015,2,31.32,Vallecas,-3.6515286,40.3881478
40,2015,3,39.1,Vallecas,-3.6515286,40.3881478
40,2015,4,26.32,Vallecas,-3.6515286,40.3881478
40,2015,5,26.65,Vallecas,-3.6515286,40.3881478
40,2015,6,26.29,Vallecas,-3.6515286,40.3881478
40,2015,7,30.61,Vallecas,-3.6515286,40.3881478
40,2015,8,22.87,Vallecas,-3.6515286,40.3881478
40,2015,9,30.68,Vallecas,-3.6515286,40.3881478
40,2015,10,40.97,Vallecas,-3.6515286,40.3881478
40,2015,11,60.19,Vallecas,-3.6515286,40.3881478
40,2015,12,69.58,Vallecas,-3.6515286,40.3881478
40,2016,1,45.26,Vallecas,-3.6515286,40.3881478
40,2016,2,35.13,Vallecas,-3.6515286,40.3881478
40,2016,3,38.26,Vallecas,-3.6515286,40.3881478
40,2016,4,31.42,Vallecas,-3.6515286,40.3881478
40,2016,5,30.84,Vallecas,-3.6515286,40.3881478
40,2016,6,28.45,Vallecas,-3.6515286,40.3881478
40,2016,7,29.61,Vallecas,-3.6515286,40.3881478
40,2016,8,28.45,Vallecas,-3.6515286,40.3881478
40,2016,9,41.9,Vallecas,-3.6515286,40.3881478
40,2016,10,51.97,Vallecas,-3.6515286,40.3881478
40,2016,11,52.1,Vallecas,-3.6515286,40.3881478
40,2016,12,58.74,Vallecas,-3.6515286,40.3881478
40,2017,1,57.03,Vallecas,-3.6515286,40.3881478
40,2017,2,40.48,Vallecas,-3.6515286,40.3881478
40,2017,3,44.48,Vallecas,-3.6515286,40.3881478
40,2017,4,30.81,Vallecas,-3.6515286,40.3881478
40,2017,5,32.06,Vallecas,-3.6515286,40.3881478
40,2017,6,30.58,Vallecas,-3.6515286,40.3881478
40,2017,7,33.29,Vallecas,-3.6515286,40.3881478
40,2017,8,28.13,Vallecas,-3.6515286,40.3881478
40,2017,9,40.19,Vallecas,-3.6515286,40.3881478
40,2017,10,49.58,Vallecas,-3.6515286,40.3881478
40,2017,11,59.35,Vallecas,-3.6515286,40.3881478
40,2017,12,53.39,Vallecas,-3.6515286,40.3881478
40,2018,1,49.81,Vallecas,-3.6515286,40.3881478
40,2018,2,41.06,Vallecas,-3.6515286,40.3881478
40,2018,3,29.13,Vallecas,-3.6515286,40.3881478
40,2018,4,30.29,Vallecas,-3.6515286,40.3881478
40,2018,5,30.29,Vallecas,-3.6515286,40.3881478
40,2018,6,26.19,Vallecas,-3.6515286,40.3881478
40,2018,7,28.1,Vallecas,-3.6515286,40.3881478
40,2018,8,26.03,Vallecas,-3.6515286,40.3881478
40,2018,9,32.68,Vallecas,-3.6515286,40.3881478
40,2018,10,40.58,Vallecas,-3.6515286,40.3881478
40,2018,11,40.77,Vallecas,-3.6515286,40.3881478
40,2018,12,58.81,Vallecas,-3.6515286,40.3881478
40,2019,1,58.97,Vallecas,-3.6515286,40.3881478
40,2019,2,51.81,Vallecas,-3.6515286,40.3881478
40,2019,3,36.39,Vallecas,-3.6515286,40.3881478
40,2019,4,27.52,Vallecas,-3.6515286,40.3881478
40,2019,5,21.97,Vallecas,-3.6515286,40.3881478
40,2019,6,23.26,Vallecas,-3.6515286,40.3881478
40,2019,7,26.42,Vallecas,-3.6515286,40.3881478
40,2019,8,26.55,Vallecas,-3.6515286,40.3881478
40,2019,9,33.61,Vallecas,-3.6515286,40.3881478
40,2019,10,44.58,Vallecas,-3.6515286,40.3881478
40,2019,11,29.97,Vallecas,-3.6515286,40.3881478
40,2019,12,41.71,Vallecas,-3.6515286,40.3881478
40,2020,1,49.65,Vallecas,-3.6515286,40.3881478
40,2020,2,45.94,Vallecas,-3.6515286,40.3881478
40,2020,3,24.77,Vallecas,-3.6515286,40.3881478
40,2020,4,13.19,Vallecas,-3.6515286,40.3881478
40,2020,5,14.45,Vallecas,-3.6515286,40.3881478
40,2020,6,17.29,Vallecas,-3.6515286,40.3881478
40,2020,7,21.48,Vallecas,-3.6515286,40.3881478
40,2020,8,24.32,Vallecas,-3.6515286,40.3881478
40,2020,9,27.77,Vallecas,-3.6515286,40.3881478
40,2020,10,30.55,Vallecas,-3.6515286,40.3881478
40,2020,11,40.29,Vallecas,-3.6515286,40.3881478
40,2020,12,31.58,Vallecas,-3.6515286,40.3881478
40,2021,1,46.65,Vallecas,-3.6515286,40.3881478
40,2021,2,27.61,Vallecas,-3.6515286,40.3881478
40,2021,3,28.74,Vallecas,-3.6515286,40.3881478
40,2021,4,23.84,Vallecas,-3.6515286,40.3881478
40,2021,5,19.61,Vallecas,-3.6515286,40.3881478
40,2021,6,20.32,Vallecas,-3.6515286,40.3881478
40,2021,7,21.0,Vallecas,-3.6515286,40.3881478
40,2021,8,21.65,Vallecas,-3.6515286,40.3881478
40,2021,9,26.03,Vallecas,-3.6515286,40.3881478
40,2021,10,37.84,Vallecas,-3.6515286,40.3881478
40,2021,11,38.23,Vallecas,-3.6515286,40.3881478
40,2021,12,41.06,Vallecas,-3.6515286,40.3881478
40,2022,1,48.13,Vallecas,-3.6515286,40.3881478
40,2022,2,40.13,Vallecas,-3.6515286,40.3881478
40,2022,3,27.87,Vallecas,-3.6515286,40.3881478
40,2022,4,21.35,Vallecas,-3.6515286,40.3881478
40,2022,5,21.29,Vallecas,-3.6515286,40.3881478
40,2022,6,21.55,Vallecas,-3.6515286,40.3881478
40,2022,7,24.16,Vallecas,-3.6515286,40.3881478
40,2022,8,20.9,Vallecas,-3.6515286,40.3881478
40,2022,9,24.1,Vallecas,-3.6515286,40.3881478
40,2022,10,40.03,Vallecas,-3.6515286,40.3881478
40,2022,11,33.35,Vallecas,-3.6515286,40.3881478
40,2022,12,38.1,Vallecas,-3.6515286,40.3881478
47,2013,1,40.42,Méndez Álvaro,-3.6868138,40.3980991
47,2013,2,32.1,Méndez Álvaro,-3.6868138,40.3980991
47,2013,3,25.0,Méndez Álvaro,-3.6868138,40.3980991
47,2013,4,22.71,Méndez Álvaro,-3.6868138,40.3980991
47,2013,5,23.03,Méndez Álvaro,-3.6868138,40.3980991
47,2013,6,19.32,Méndez Álvaro,-3.6868138,40.3980991
47,2013,7,23.65,Méndez Álvaro,-3.6868138,40.3980991
47,2013,8,22.0,Méndez Álvaro,-3.6868138,40.3980991
47,2013,9,32.87,Méndez Álvaro,-3.6868138,40.3980991
47,2013,10,38.81,Méndez Álvaro,-3.6868138,40.3980991
47,2013,11,38.35,Méndez Álvaro,-3.6868138,40.3980991
47,2013,12,59.29,Méndez Álvaro,-3.6868138,40.3980991
47,2014,1,35.87,Méndez Álvaro,-3.6868138,40.3980991
47,2014,2,28.29,Méndez Álvaro,-3.6868138,40.3980991
47,2014,3,36.9,Méndez Álvaro,-3.6868138,40.3980991
47,2014,4,26.87,Méndez Álvaro,-3.6868138,40.3980991
47,2014,5,23.06,Méndez Álvaro,-3.6868138,40.3980991
47,2014,6,21.13,Méndez Álvaro,-3.6868138,40.3980991
47,2014,7,22.65,Méndez Álvaro,-3.6868138,40.3980991
47,2014,8,19.35,Méndez Álvaro,-3.6868138,40.3980991
47,2014,9,29.1,Méndez Álvaro,-3.6868138,40.3980991
47,2014,10,44.06,Méndez Álvaro,-3.6868138,40.3980991
47,2014,11,37.45,Méndez Álvaro,-3.6868138,40.3980991
47,2014,12,59.45,Méndez Álvaro,-3.6868138,40.3980991
47,2015,1,67.29,Méndez Álvaro,-3.6868138,40.3980991
47,2015,2,33.0,Méndez Álvaro,-3.6868138,40.3980991
47,2015,3,44.13,Méndez Álvaro,-3.6868138,40.3980991
47,2015,4,27.68,Méndez Álvaro,-3.6868138,40.3980991
47,2015,5,28.1,Méndez Álvaro,-3.6868138,40.3980991
47,2015,6,24.19,Méndez Álvaro,-3.6868138,40.3980991
47,2015,7,29.0,Méndez Álvaro,-3.6868138,40.3980991
